Acct id,min,max,mean,std,median,min_l3,max_l3,mean_l3,std_l3,median_l3,min_l6,max_l6,mean_l6,std_l6,median_l6,percentile_1_flag_gt,percentile_1_flag_lt,percentile_5_flag_gt,percentile_5_flag_lt,percentile_10_flag_gt,percentile_10_flag_lt,percentile_25_flag_gt,percentile_25_flag_lt,percentile_50_flag_gt,percentile_50_flag_lt,percentile_75_flag_gt,percentile_75_flag_lt,percentile_95_flag_gt,percentile_95_flag_lt,percentile_99_flag_gt,percentile_99_flag_lt,trend_slope,mean_a1_dwt,median_a1_dwt,std_a1_dwt,max_a1_dwt,mean_a2_dwt,median_a2_dwt,std_a2_dwt,max_a2_dwt,acct_id,r2,Christmas_Day,Columbus_Day,Independence_Day,Independence_Day_observed,Labor_Day,Martin_Luther_King_Jr_Day,Memorial_Day,New_Years_Day,Thanksgiving,Veterans_Day,Washingtons_Birthday,ENT,SMB,activate,convert,score_convert_lr,prediction_category
SA30264,472,1647,890.8333333333334,345.02591031381803,846.5,986,1268,1144.6666666666667,144.2821310257557,1180.0,616,1647,1061.5,388.68380465360275,1083.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.25,0.75,0.0,1.0,0.0,1.0,-45.78321678321665,1781.6666666666672,1809.0000000000005,233.5027956054394,2053.0000000000005,135.76450198781708,120.56170619230636,326.79453279800543,729.0270914033304,SA30264,0.4418147172587418,-193.37500000000009,8.526512829121202e-14,-1.1368683772161603e-13,0.0,0.0,384.9374999999999,0.0,196.62500000000026,0.0,0.0,477.4375000000001,0,1,1,0,0.2649275136153764,1
SA76755,1260,5256,2666.4166666666665,1071.1443717592485,2418.5,1989,5256,3097.3333333333335,1869.6850893488277,2047.0,1989,5256,2681.3333333333335,1290.4812538997483,2069.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.9166666666666666,-75.80594405594263,5332.833333333333,5234.0,225.63035158319403,5645.000000000001,20.388245524212152,155.9170452516338,1275.0207460185807,2017.3756467252206,SA76755,0.14245531103555775,0.0,1.1368683772161603e-13,-445.19444444444457,-445.19444444444457,-900.8888888888896,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.29774270936130076,1
SA10311,6,28,15.833333333333334,8.066015500890515,13.5,6,28,15.333333333333334,11.372481406154654,12.0,6,28,12.5,8.043631020876083,10.0,1.0,0.0,0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.5789210789210797,31.666666666666668,28.5,5.572751165766831,39.50000000000001,5.185449728701349,6.0104076400856545,6.1869037310901955,12.020815280171309,SA10311,0.41007129805453046,7.923076923076928,0.0,0.0,1.1102230246251565e-16,0.0,4.384615384615395,0.0,-6.07692307692308,5.884615384615394,14.384615384615383,0.0,0,1,0,0,0.11634231607303783,0
SA77641,820,4554,2825.3333333333335,1153.0743359568908,3163.5,1705,3309,2330.0,858.5982762619548,1976.0,1506,4293,2655.0,1098.2438709139242,2558.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,1.0,153.3026973026968,5650.666666666667,5641.500000000002,36.706796222073834,5699.5,-266.5792565073285,-443.7095051945588,1375.2094991915476,1829.992349710785,SA77641,0.13968256823512837,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13,0.0,-3.668964158686801e-31,906.6250000000003,0.0,0.0,0.0,0.0,842.125,0,1,1,0,0.2959500821280893,1
SA58562,487,1207,645.625,239.41591873318941,562.5,487,600,552.3333333333334,58.53488988059458,570.0,487,1207,685.8333333333334,268.56613090013167,585.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.375,0.625,0.125,0.875,0.0,1.0,0.0,1.0,242.9940476190477,1291.25,1291.25,98.25,1389.5,-123.56691001234918,-50.55813485483816,216.27666020632003,91.21677477306469,SA58562,0.762546033093047,462.99999999999994,2.842170943040401e-14,-1.3322676295501878e-14,-5.684341886080802e-14,0.0,-6.999999999999957,0.0,-143.9999999999998,-81.99999999999989,0.0,0.0,1,0,1,1,0.5219243018236599,1
SA60775,178,1689,598.2727272727273,418.72284172447314,447.0,326,699,561.6666666666666,205.02276296385563,660.0,277,1689,681.1666666666666,522.7035169832576,548.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,1.0,-37.81258741258765,1246.8333333333337,1290.0000000000002,62.822943438064264,1292.5000000000002,-244.30539289995215,-170.76628765655124,413.63908382388945,320.31937187750606,SA60775,0.23946896422909025,281.6923076923076,5.684341886080802e-14,-3.552713678800501e-14,-5.684341886080802e-14,0.0,414.0384615384613,0.0,-255.30769230769255,0.0,0.0,-6.961538461538765,1,0,1,1,0.5307861008375447,1
SA34826,323,884,560.5833333333334,179.48180881908254,524.5,323,673,473.0,180.27756377319946,423.0,323,821,507.3333333333333,195.53073074753922,428.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,15.59715284715267,1121.1666666666667,1120.0000000000002,4.766783215358263,1127.5,-51.029539375629184,-80.61017305526644,188.918596520065,281.4284989122459,SA34826,0.008818424109245826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.29999999999998,1,0,1,0,0.5134126419603675,1
SA67504,2,33,18.714285714285715,11.499482390007614,19.0,2,11,7.666666666666667,4.932882862316247,10.0,2,29,16.333333333333332,10.538817137927134,15.0,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.773809523809522,41.00000000000001,41.00000000000001,13.000000000000002,54.00000000000001,0.3535533905932744,3.535533905932738,9.663074045043844,9.899494936611665,SA67504,0.3042851998559597,0.0,0.0,0.0,0.0,12.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.11634257220383079,0
SA45690,16,86,47.833333333333336,23.55200564064491,40.5,24,68,41.0,23.643180835073778,31.0,24,68,38.5,16.059265238484603,34.5,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.9405594405594632,95.66666666666667,102.00000000000001,10.77290840746153,104.5,-17.913371790059205,-27.22361107568208,18.90620121664964,11.31370849898476,SA45690,0.2604971319311663,25.600000000000023,7.600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-9.899999999999995,22.09999999999999,0.0,0,1,0,0,0.11634182801540102,0
SA12547,287,1731,787.2727272727273,434.3864848056603,655.0,406,655,519.3333333333334,125.99338606979866,497.0,355,1026,591.1666666666666,241.81266854047715,552.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,1.0,-262.41468531468604,1731.8333333333333,1644.5,292.3700091018611,2125.5000000000005,-189.62246848819254,-235.82011152571363,474.24737157357487,446.18437892871145,SA12547,0.5489106165157296,0.0,2.2737367544323206e-13,-106.82142857142857,-106.82142857142854,0.0,0.0,720.357142857143,0.0,0.0,0.0,0.0,0,1,1,0,0.2432568823023273,1
SA45022,353,1370,781.5833333333334,295.72851749637886,748.0,787,1110,970.6666666666666,166.001004013028,1015.0,599,1110,860.6666666666666,194.84831707424797,865.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,-55.262487512487844,1563.1666666666667,1548.0000000000002,291.8904855516116,1928.0000000000002,132.11111695168663,94.39875528840409,262.79821684664796,673.1656556895933,SA45022,0.2106845510007832,0.0,-84.49999999999973,-2.842170943040401e-14,-2.842170943040401e-14,19.00000000000005,0.0,0.0,0.0,0.0,324.0,0.0,1,0,1,1,0.5666964284983439,2
SA35981,649,1722,1165.1666666666667,362.0531938148249,1126.5,1361,1722,1518.3333333333333,184.9062825685848,1472.0,649,1722,1183.5,415.6617615321381,1243.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,-95.7922077922084,2330.3333333333335,2310.0,408.50139398646945,2840.5,-219.91020894901627,-217.08178182427008,279.51505624324903,86.26702730475887,SA35981,0.43836949337717646,0.0,27.666666666666686,-5.684341886080802e-14,2.842170943040401e-14,-319.83333333333326,0.0,1.5777218104420236e-30,2.0808130455600764e-44,284.1666666666666,520.1666666666667,0.0,0,1,1,0,0.2849018902647358,1
SA68653,2,5,3.3636363636363638,0.9244162777371754,3.0,3,4,3.3333333333333335,0.5773502691896257,3.0,3,4,3.5,0.5477225575051661,3.5,0.09090909090909091,0.5454545454545454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13846153846153805,6.666666666666668,6.500000000000002,1.027402333828162,8.0,0.0,0.0,0.5773502691896257,0.7071067811865475,SA68653,0.540273556231003,0.0,2.220446049250313e-16,-0.10714285714285632,-0.1071428571428571,-5.473822126268817e-48,0.0,-1.7142857142857144,0.0,0.0,0.0,0.0,0,1,0,1,0.11634274544255016,0
SA56369,9,44,18.0,11.127361853475504,13.5,9,44,24.0,18.027756377319946,19.0,9,44,18.166666666666668,13.105978279650346,13.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-4.2717282717282785,36.00000000000001,40.00000000000001,7.118052168020874,42.0,-5.656854249492381,-1.414213562373095,11.518101695447333,6.3639610306789285,SA56369,0.12731277533039653,0.0,0.0,0.0,0.0,0.0,0.0,10.200000000000001,0.0,0.0,0.0,0.0,0,1,0,0,0.11634205136437138,0
SA57124,17,51,32.45454545454545,11.431217226206808,33.0,17,51,34.666666666666664,17.03917055884274,36.0,17,51,32.5,13.21741275741966,33.0,1.0,0.0,1.0,0.0,0.45454545454545453,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.2440559440559444,64.16666666666667,64.5,1.64991582276861,66.00000000000001,4.831896338108074,6.0104076400856545,10.499338603507896,24.041630560342615,SA57124,0.12108668429108116,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,0.0,0.0,0.0,0.0,1,0,0,0,0.3363679318997209,1
SA61624,357,1556,924.1666666666666,384.1270702002217,925.0,570,1005,737.0,234.4290937575795,636.0,570,1556,1031.5,395.2435957735432,1013.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.25,0.75,0.0,1.0,0.0,1.0,257.00549450549494,1848.3333333333333,1883.5,250.4729969921353,2136.0,172.7697568699131,176.06958851545033,316.3970782278356,650.5382386916237,SA61624,0.19681479910023458,0.0,0.0,0.0,0.0,437.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.5710944150986726,2
SA66958,497,1572,1032.5833333333333,399.238014753408,937.5,858,1437,1104.0,299.14377814021134,1017.0,629,1527,1097.0,341.5652207119454,1065.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,-196.3464035964034,2065.166666666667,2213.0000000000005,314.4747825961392,2354.5000000000005,353.6712417234716,411.88970004116396,247.410730253246,634.9818895055196,SA66958,0.285793208014964,-301.53846153846195,-2.6716406864579767e-12,5.684341886080802e-14,-5.684341886080802e-14,7.105427357601002e-15,-192.30769230769224,0.0,-72.5384615384612,-547.3076923076922,-42.80769230769212,0.0,1,0,1,1,0.5932861329293614,2
SA65778,284,924,567.0,210.48169862138954,548.0,436,660,555.0,112.65433857601757,569.0,354,924,559.5,210.57231536932863,502.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,88.05394605394588,1134.0000000000002,1076.5000000000002,115.00072463539803,1294.5,-95.4594154601839,-138.23937572197002,188.77941271936055,186.67619023324858,SA65778,0.2859552498522555,-450.0000000000001,8.526512829121202e-14,0.0,-8.881784197001252e-16,-7.105427357601002e-15,80.00000000000007,0.0,198.00000000000006,0.0,0.0,132.99999999999997,1,0,1,1,0.5236914827213606,1
SA11043,231,850,576.75,196.05663606584332,594.5,563,802,692.0,120.62752588028987,711.0,231,802,526.0,210.48135309333225,510.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,-30.203046953047345,1153.5,1209.5,97.0369345489987,1234.0000000000002,-98.87709823591892,-123.74368670764582,129.59386345211124,159.80613254815972,SA11043,0.4028609083883754,0.0,30.00000000000003,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,16.499999999999986,-309.00000000000006,0.0,1,0,1,1,0.5339430145688495,2
SA38907,407,2229,1196.2727272727273,545.3369767234001,1151.0,1151,1617,1457.6666666666667,265.6488910824462,1605.0,461,2229,1449.3333333333333,593.2559874680294,1611.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.0,1.0,0.0,1.0,77.80209790209778,2336.8333333333335,2365.0000000000005,241.485104210499,2617.5,-376.06295646104553,-167.58430714121175,518.1665460490908,204.3538597629123,SA38907,0.4212825521840351,-703.1249999999999,-1.7053025658242404e-13,-3.410605131648481e-13,0.0,0.0,431.3124999999999,0.0,481.875,-325.68750000000057,0.0,0.0,0,1,1,0,0.2696882747598067,1
SA22710,188,464,277.6666666666667,75.7895811181234,256.5,231,464,314.6666666666667,129.63924302977605,249.0,231,464,308.6666666666667,84.87323881334248,285.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,28.146353646353713,555.3333333333335,530.0000000000001,47.59084879353266,622.0000000000001,-47.14045207910317,-50.20458146424487,49.00283438514326,14.849242404917504,SA22710,0.380118594173692,0.0,26.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,115.5,77.5,0.0,0,1,0,0,0.13071180244214828,1
SA33604,738,2192,1617.125,473.6123904930819,1745.0,1246,1950,1525.0,374.0200529383418,1379.0,738,2192,1559.6666666666667,537.4780615677878,1616.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.0,1.0,0.0,1.0,-357.255952380953,3234.250000000001,3234.250000000001,149.24999999999977,3383.5000000000005,317.31416805746323,442.29529163218547,467.9343904331033,788.4240610230005,SA33604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.2950544313441304,1
SA12105,30,950,581.5,305.23954825379656,578.0,283,512,393.6666666666667,114.69234208670314,386.0,283,950,574.1666666666666,287.46646181192455,455.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,-5.548451548451407,1163.0,1141.5,103.39003820484827,1299.0,337.52563688637866,382.54476862192223,130.61372226701312,499.9244942988891,SA12105,0.14623620452285768,101.00000000000003,-2.842170943040401e-14,-1.3322676295501878e-14,-5.684341886080802e-14,0.0,185.50000000000006,0.0,116.99999999999994,292.5,0.0,0.0,1,0,1,1,0.5311866114975273,1
SA52496,168,716,401.25,160.0029119053207,384.0,355,650,478.0,153.48289807011074,429.0,196,650,386.6666666666667,150.9220549378608,365.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,-12.781968031968113,802.5000000000001,806.5000000000002,60.07911450745587,874.0000000000001,-39.00872409545788,-67.52869760331531,164.11957869526452,208.59650045003153,SA52496,0.16783391229545086,0.0,-4.973799150320701e-14,19.66666666666669,19.666666666666615,169.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.14034899780212123,1
SA53368,644,2227,1091.090909090909,526.8412388083253,843.0,644,843,737.6666666666666,100.0116659861905,726.0,644,2227,1192.5,636.1989468711812,920.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.36363636363636365,0.6363636363636364,0.0,1.0,0.0,1.0,83.1377622377612,2222.333333333334,2086.0000000000005,433.7926411957166,2808.500000000001,-319.6122650963195,-258.80108191427644,387.4659124791926,140.71424945612296,SA53368,0.10043011813982984,0.0,-344.1249999999997,0.0,0.0,287.375,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.283745820946521,1
SA76134,59,243,152.5,57.98981101726562,158.0,72,212,125.0,75.94076639065476,91.0,72,243,159.16666666666666,67.50234563825666,168.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.949050949050958,305.0,302.0,21.740898478827106,333.00000000000006,52.56160406820004,72.12489168102786,49.32657611380615,108.18733752154179,SA76134,0.042594820361709584,0.0,-6.8750000000000036,0.0,0.0,28.625,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.35388151779516674,1
SA61290,8,120,74.1,31.402229220232122,78.5,61,85,71.33333333333333,12.342339054382414,68.0,61,98,79.66666666666667,14.922019523732928,78.5,1.0,0.0,0.9,0.1,0.9,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.14696969696972684,144.83333333333337,140.50000000000003,13.02134998974974,162.50000000000003,9.192388155425117,2.8284271247461845,37.61648574760805,79.19595949289332,SA61290,0.7265321299394922,39.499999999999986,74.5,-7.105427357601002e-15,-2.220446049250313e-16,0.0,0.0,0.0,0.0,37.499999999999986,48.499999999999986,0.0,0,1,0,0,0.11634227749763074,0
SA10789,7,29,14.75,6.496502555571379,13.0,13,17,14.333333333333334,2.309401076758503,13.0,9,29,15.333333333333334,7.201851613763412,13.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.294455544455547,29.500000000000004,27.000000000000004,4.2622372841814755,35.50000000000001,-2.710575994548433,-1.414213562373095,4.803066150329855,2.121320343559642,SA10789,0.4451762561617165,8.30769230769231,-3.2862601528904634e-14,1.1102230246251565e-15,0.0,4.440892098500626e-16,2.461538461538459,0.0,-7.69230769230769,-4.5384615384615365,3.961538461538468,0.0,1,0,0,0,0.3363692039934924,1
SA18138,271,1453,739.0,435.77104080009724,701.0,271,1453,668.3333333333334,679.5596613494163,281.0,271,1453,749.6666666666666,559.1485193279748,530.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.8181818181818182,0.0,1.0,0.0,1.0,-72.39370629370651,1486.0000000000002,1396.0000000000002,130.11789525913287,1670.0000000000002,-404.2293765783097,-327.39043968937153,302.3636515485579,37.47665940288698,SA18138,0.0829447003734668,0.0,3.197442310920451e-14,-1.5240065247180292e-14,0.0,0.0,181.49999999999991,0.0,0.0,0.0,0.0,-214.50000000000006,0,1,0,1,0.17349103743790928,1
SA76276,124,169,145.0,22.64950330581225,142.0,124,169,145.0,22.64950330581225,142.0,124,169,145.0,22.64950330581225,142.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,153.00000000000026,279.50000000000006,279.50000000000006,0.0,279.50000000000006,-9.545941546018398,-9.545941546018398,22.273863607376242,12.727922061357845,SA76276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.34632676850425137,1
SA55044,30,80,45.57142857142857,16.28759387649736,42.0,42,47,45.0,2.6457513110645907,46.0,36,80,48.166666666666664,16.179204760020397,44.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,16.142857142857167,87.25,87.25,4.750000000000007,92.00000000000001,8.308504678941933,3.889087296526009,14.11005846904966,31.11269837220809,SA55044,0.30358104469574576,1.2434497875801753e-14,-8.881784197001252e-16,-4.7500000000000036,-4.7500000000000036,0.0,0.0,-20.000000000000007,0.0,0.0,0.0,0.0,0,1,0,0,0.11634266317310052,0
SA14439,235,1330,585.3333333333334,322.3601411559137,478.0,327,478,396.0,76.3347889235308,383.0,327,1330,707.1666666666666,384.85083690524397,653.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,197.86113886113915,1170.666666666667,1042.0000000000002,284.776618110094,1565.5000000000005,70.2392735978637,121.97591975467944,271.2516256991734,362.74577874869885,SA14439,0.5394116900878623,-32.24999999999998,13.249999999999773,-2.842170943040401e-14,-7.105427357601002e-14,-2.6645352591003757e-15,0.0,0.0,-151.00000000000026,569.2499999999998,-24.249999999999886,0.0,0,1,1,0,0.21664436531489714,1
SA78487,74,366,201.41666666666666,87.51047556340518,204.0,74,237,136.0,88.22131261775694,97.0,74,317,168.0,91.96086123998622,141.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-31.001248751248692,402.8333333333334,418.00000000000006,100.79710092832809,518.0000000000001,1.0606601717798227,4.24264068711928,78.44291979947374,98.99494936611667,SA78487,0.5617309200913672,128.625,9.769962616701378e-15,1.4210854715202004e-14,-3.552713678800501e-15,0.0,-24.562500000000004,0.0,-56.37500000000001,0.0,0.0,-105.56249999999999,0,1,0,0,0.12454918216503752,0
SA61856,38,234,98.9,52.80246206380911,83.0,107,234,153.0,70.36334272900912,118.0,71,234,119.0,59.4037035882444,107.5,1.0,0.0,1.0,0.0,1.0,0.0,0.1,0.9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.433333333333298,191.1666666666667,191.50000000000003,43.68320297576887,244.50000000000003,-34.082546853191594,-22.627416997969526,42.46739926108026,7.778174593052029,SA61856,0.16261173479350755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.49999999999999,0,1,0,0,0.11771321802944754,0
SA15226,477,1668,1203.0833333333333,371.6064532009718,1343.5,900,1422,1081.6666666666667,294.96157941897,923.0,477,1668,1156.5,462.2149932661207,1172.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,-42.07467532467569,2406.1666666666674,2546.5000000000005,400.3291007270005,2811.0000000000005,-54.80077554195748,-70.00357133746826,243.81029168870893,369.10973977937783,SA15226,0.11339223410091726,0.0,0.0,-311.7777777777776,0.0,0.0,0.0,63.222222222222214,0.0,0.0,0.0,0.0,1,0,1,1,0.601923591464838,2
SA45982,406,1269,802.0909090909091,282.9043847470217,688.0,406,1173,773.0,384.56338879305713,740.0,406,1269,809.0,340.37273686357435,714.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.0,1.0,0.0,1.0,129.91118881118837,1584.3333333333337,1501.0000000000002,158.34210502018144,1806.0,101.82337649086286,148.1388706585817,286.472802664872,488.6107857999044,SA45982,0.13812114670896947,216.6,7.334133300673784e-13,-5.684341886080802e-14,0.0,1.7763568394002505e-15,80.89999999999985,0.0,106.60000000000002,122.89999999999989,-25.600000000000016,0.0,1,0,1,1,0.5665259061138134,2
SA31597,298,746,465.8888888888889,123.64409048196,462.0,462,746,568.6666666666666,154.62643154821018,498.0,298,746,484.3333333333333,146.33204251518757,467.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,1.0,28.377272727272928,895.8333333333335,840.0000000000001,114.20619753566604,1055.0000000000002,80.04448763031719,68.5893577750951,84.63734400369616,200.81832585697953,SA31597,0.14987699027732615,4.263256414560601e-14,0.0,0.0,0.0,0.0,-111.50000000000003,0.0,0.0,0.0,0.0,-51.0,0,1,0,0,0.13707183258794656,1
SA70296,10,27,17.5,5.869799439039246,17.5,14,22,19.0,4.358898943540674,21.0,11,26,19.0,5.513619500836088,20.5,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.7212787212787306,35.00000000000001,38.50000000000001,6.041522986797286,40.00000000000001,-1.6499158227686115,-0.35355339059327395,5.797509043642029,4.949747468305834,SA70296,0.2376699817333061,5.461538461538463,1.6923076923076912,1.3322676295501878e-15,-4.440892098500626e-16,0.0,-8.881784197001252e-16,0.0,-2.538461538461537,1.692307692307695,-4.307692307692311,0.0,0,1,0,0,0.11634259503368707,0
SA47864,308,1973,1018.0833333333334,447.252919769591,990.0,813,1388,1178.6666666666667,317.78346925750134,1335.0,774,1973,1253.0,439.7076301362076,1285.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,-77.03321678321682,2036.166666666667,2155.0000000000005,206.29523073067435,2207.5,109.01229543292607,-32.52691193458122,277.35729563947734,521.8448045156721,SA47864,0.49425187582855545,0.0,541.2222222222223,0.0,0.0,757.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.5854996692799566,2
SA30355,50,160,95.83333333333333,36.07273796431904,99.5,50,102,69.66666666666667,28.219378684395824,57.0,50,160,89.66666666666667,41.360206317989594,83.5,1.0,0.0,1.0,0.0,1.0,0.0,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.61938061938063,191.6666666666667,194.5,27.6294930986598,224.00000000000006,0.4714045207910343,3.181980515339472,39.70866124383669,67.17514421272202,SA30355,0.04473114273072343,0.0,0.0,0.0,0.0,0.0,0.0,-19.599999999999994,0.0,0.0,0.0,0.0,1,0,0,0,0.33884361655137263,1
SA77384,986,6280,3013.3333333333335,1616.8494242217052,2410.5,1519,4320,3373.6666666666665,1606.3008228016736,4282.0,1519,4932,3310.8333333333335,1386.33147791813,3490.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5,0.5,0.16666666666666666,0.8333333333333334,392.14385614385577,6026.666666666668,5436.000000000001,1068.4835307834915,7526.500000000002,-128.69343417595164,-220.6173157302028,1650.361223086227,2413.3554441896868,SA77384,0.2916028215481431,0.0,709.4999999999995,0.0,0.0,2274.499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.6179993458574912,2
